job_ID,designation,company_id,name,work_type,involvement,employees_count,total_applicants,linkedin_followers,job_details,details_id,industry,level,City,State
3472552633,.Net Developers,1801.0,SRIJAN SPECTRUM PRIVATE LIMITED,On-site,Full-time,11,0,9711.0,"About the job Job DescriptionTo provide information and responsive and reliable resolution of the most critical and highest impact problems forMicrosoft’s strategic corporate customers using Azure App Services for development and corporate IT purposes.QualificationsThe ideal candidate will have minimum two years of product support experience or the equivalent in work experience.Strong Knowledge of IIS/ASP.NET and Azure App Services along with the knowledge of logs analysis.Candidates must have strong customer service, accurate and logical problem solving, and communication skills, and theability to work in a team environment.An Azure Apps Support Engineer will have: Knowledge of IIS configuration and how HTTP requests are handled by IIS. Knowledge of Azure App Services and Cloud Services is an added advantage. Understanding of how HTTP requests are handled end-to-end including HTTP headers, cookies, etc. Knowledge of the .NET Framework and how to develop ASP.NET applications using C# and VB. Knowledge of MVC frameworks, particularly ASP.NET MVC. Working knowledge of Visual Studio. The ability to troubleshoot complex web application issues in an often ambiguous environment. Knowledge of HTML and CSS. Ability to thrive in a strong team environment focused on providing a consistently high level ofcustomer service in a challenging environment. Knowledge of PHP, Node.js, Java, JavaScript and popular frameworks such as WordPress, Joomlaand Drupal is a plus",2975,Not Avilable,Not Avilable,Hyderabad,Telangana
3472857611,PHP Developer,1643.0,Proponent Technologies,Remote,Full-time,11,0,1804.0,"About the job We are looking to hire a well experienced Laravel developer to manage our backend services and ensure a seamless data interchange between the server and our users. Requirements:1. Atleast 1- 2 years of experience required.2. Strong understanding of PHP and its frameworks, specifically Laravel or CakePHP3. Proficiency in front-end technologies such as HTML, CSS, and JavaScript4. Experience with MySQL or similar database systems5. Experience with version control systems such as Git6. Good problem-solving and communication skills _Responsibilities: _1. Writing backend code and building efficient PHP modules.2. Developing backend portals with an optimized database.3. Integrating data storage solutions.4. Troubleshooting application and code issues.5. Responding to integration requests from front-end developers.6. Utilize backend data services and contribute to increasing existing data services API. Qualifications: BCA, Bsc (IT), MCA, B.Tech, or any other equivalent degree. Interested ones can directly dm me or share their cv at hr@proponenttechnologies.com",3217,Not Avilable,Not Avilable,Bengaluru,Karnataka
3467360755,Other Developer,2220.0,UST,On-site,Full-time,10001,0,982115.191193511,"About the job Greetings, UST looking to hire CRM Developers. Below is the Job description if you are interested, please profiles to vvr.chandhran@ust.com. Looking for early joiners. JD· Proficient with developing, deploying, customizing and integrating Microsoft Dynamics CRM· Demonstrated proficiency in installing and deploying CRM Organizations with both managed and unmanaged solutions.· Demonstrated proficiency in customizing and creating CRM entities · Demonstrated proficiency in understanding and implementing business workflows and processes.· Demonstrated proficiency in using the CRM SDK and plugin platforms.· Demonstrated proficiency with Microsoft .NET 3.5+ development using C#· Demonstrated proficiency in JavaScript development· Ability to perform the performance fine tuning in production environment.· Familiarity with Xrm Toolbox· Familiarity with Powershell · Experience in Powerapps, creation of Model driven apps and Canvas app.· Experience in portal creation and management· Experience with source control management systems like GitHub and continuous integration/deployment environments· Experience in using Azure functions.· Building WebApps, WebApi, Webjobs· Experience with App services, App Service Environments· Experience in Logic app, Flows.· Creating and Maintaining Storage accounts.",1381, IT Services and IT Consulting, Mid-Senior level,Bengaluru,Karnataka
3471877506,Data Analyst,1067.0,Innovation Incubator Advisory,Remote,Full-time,201,0,75346.0,"About the job Job Description • Proficiency with Big Data processing technologies (Hadoop, Hive, Spark, Flume, Oozie, HBase, Solr, Cassandra) • Experience with 1 or more Hadoop distributions such as Cloudera, Hortonworks, Apache etc. • 5 years of hands-on experience in building enterprise software using Java in the space of Big Data Analytics.• Strong database fundamentals including SQL, performance and schema design. Strong programming skills in Java • Strong experience designing and building REST style web services • Strong written and communication skills• Experience working with authentication models is a plus• Experience in using and managing change management tool Git and build server software Jenkins• Experience with testing tools and techniques, ex. JunitAbility to work in a fast paced, constantly changing Agile environment • Scripting skills in at least one of the following: Python, Shell, Bash Qualifications Skill : Hadoop, Hive, Spark, Flume, Oozie, HBase, Java",2804,Not Avilable,Not Avilable,Bengaluru,Karnataka
3467852047,Data Analyst,1760.0,Rootshell Inc,Remote,Full-time,51,0,19986.0,"About the job Dear Associate,Greetings from Rrootshell Technologies!!!!!!! Roles : Senior Big Data Developer with PySparkLocation : India - RemoteDuration : Full Time Role / Permanent WFH Opportunity in INDIA Job Description: Primary Skills : BigData, Spark, Python, Scala, Any Cloud(AWS, Azure, GCP) & SQL Roles and Responsibilities· 5+ Years of Big Data development experience with minimum 2 years hands-on in Java· Hands-on experience of API development (from application / software engineering perspective)· Advanced level experience (5+ years) building Real time streaming and batch systems using Apache Spark and Kafka in Java programming language.· Experience with any NoSQL stores (HBase, Cassandra, MongoDB, Influx DB).· Solid understanding of secure application development methodologies· Experience in developing microservices using spring framework is a plus.· Capable of working as an individual contributor and within team too· Design, build & maintain efficient, reusable & reliable code.· Experience in Hadoop based technologies Java, Hive, Pig, Map Reduce, Spark, python/Scala, Azure· Should be able to understand complex architectures and be comfortable working with multiple teams.· Excellent communication, client engagement and client management skills are strongly preferred.· Minimum bachelor’s degree in computer science, Engineering, Business Information Systems, or related field. #Looking for 5 to 7 Years of experience and Preferring for IMMEDIATE JOINERS OR max 30 Days’ notice. If you are interested, kindly share your UPDATED Resume with ravi.k@rrootshell.comPh No: +91 8667854648LinkedIn ID: linkedin.com/in/ravi-kumar-636878122 About Rrootshell Technologies:Rrootshell Technologiiss is an IT Infrastructure and Service Management (IMS) company headquartered in Hyderabad, with its presence in tier 1 & tier 2 cities, as well as most of tier 3 cities in INDIA and global presence in USA. Thanks and Regards,Ravi KumarRrootshell Technologiiss Pvt LtdTalent Acquisition ManagerWebsite : www.rootshellinc.com",1827, IT Services and IT Consulting, Mid-Senior level,Hyderabad,Telangana
3472500987,Team Lead/ Project Lead,1740.0,ResourceTree Global Services,Hybrid,Full-time,11,0,19595.0,"About the job Exp - 10 yrs Job Description: We are looking for a skilled and experienced Data Engineers to join our team! As part of the team, you will be involved in the implementation of the ongoing and new initiatives for our company. If you love learning, think strategically, and innovate, and helping others, this job is for you! Primary Skills: SAP BW,SAP Hana Secondary Skills: SAP BODS,SAP Analytics Cloud Role Description: Data engineering role requires creating and managing technological infrastructure of a data platform, be in-charge / involved in architecting, building, and managing data flows / pipelines and construct data storages (noSQL, SQL), tools to work with big data (Hadoop, Kafka), and integration tools to connect sources or other databases. Role Responsibility: Translate functional specifications and change requests into technical specifications • Translate business requirement document, functional specification, and technical specification to related coding • Develop efficient code with unit testing and code documentation • Ensuring accuracy and integrity of data and applications through analysis, coding, documenting, testing, and problem solving • Setting up the development environment and configuration of the development tools • Communicate with all the project stakeholders on the project status • Manage, monitor, and ensure the security and privacy of data to satisfy business needs •Contribute to the automation of modules, wherever required To be proficient in written, verbal and presentation communication (English) •Co-ordinating with the UAT team Role Requirement: Proficient in basic and advanced SQL programming concepts (Procedures, Analytical functions etc.) Good Knowledge and Understanding of Data warehouse concepts (Dimensional Modeling, change data capture, slowly changing dimensions etc.) Knowledgeable in Shell / PowerShell scripting Knowledgeable in relational databases, nonrelational databases, data streams, and file stores Knowledgeable in performance tuning and optimization Experience in Data Profiling and Data validation Experience in requirements gathering and documentation processes and performing unit testing Understanding and Implementing QA and various testing process in the project Knowledge in any BI tools will be an added advantage Sound aptitude, outstanding logical reasoning, and analytical skills Willingness to learn and take initiatives Ability to adapt to fast-paced Agile environment",2885,Not Avilable,Not Avilable,Chennai,Tamil Nadu
3467327453,Data Analyst,826.0,GLOBAL CONNECT TECH SOLUTIONS,Remote,Full-time,11,0,982115.191193511,"About the job Job Role:We are looking for a Lead Data Engineer to join our team. This role requires you to be a tech-savvy contributor in translating the customer needs and user expectations into interactive web apps. You’ll be an exceptional problem solver and take responsible actions in ensuring the application is optimized both in technology and in delivering the best user experience. Requirements:Experience with Python, Pyspark, relational DBMS(SQL Server, MYSQL, Postgres), NoSQL(Amazon DynamoDB) and/or database warehouses(Suc as Amazon Redshift/Snowflake/Bigquery).Understanding of Data Modeling, Analysis, ETLs and Data Warehousing techniques, along with big data concepts.Knowledge of cloud-based technologies, preferably AWS services like S3, Lambda, Glue ETL, Athena, Data Pipelines, CI/CD Pipelines.Experience working in Agile development environment and with project management tools such as JIRA. Ability to document SDKs and libraries and articulate technical information efficiently.Strong team player and be able to work with customers and multiple teams during integration projects. Strong written and verbal English skills, with the ability to communicate clearly with the team and clients.",1309,Not Avilable,Not Avilable,Chennai,Tamil Nadu
3467806817,Other Engineering,2455.0,iQuest Management Consultants,On-site,Full-time,501,0,85047.0,"About the job Role: Systems EngineerLocation: Bangalore / HybridDomain: Driver Assistance and support Automation systemsExperience Level: 6 to 10 yearsEssential skills:• Basic knowledge of automotive technology or similar • Knowledge of Automotive Networks or Communication Protocols • The ideal candidate should be enthusiastic and a strategic thinker, with the ability to provide guidance and direction to a team or project. • Previous relevant experience of working in a Systems Engineering environment. • Hold a formal qualification such as degree within, Systems Engineering, Electronics, Computer Science or another relevant subject. • Good communicator and the ability to present technical ideas and issues to all levels of the company. • Ability to author and review requirements either through a model or through requirements defined in a structured format. Desirable Skills:• Functional Safety ISO26262 • Safety of the Intended Function • Cyber security (ISO 21434) • Knowledge of Model Bases System Engineering • Knowledge of Simulation (CarSim, Unreal, CarMaker, DriveSim, Simulink) • Knowledge of change and configuration management skills • Six Sigma Knowledge & Techniques • Working experience of Agile methods and tools • Knowledge and experience of Dassault toolsets for Systems Engineering support (3Dexperience, TRM, CATIA",1721,Not Avilable,Not Avilable,Bengaluru,Karnataka
3474328286,Other Developer,84.0,Adecco,Hybrid,Full-time,10001,0,982115.191193511,"About the job Odoo DeveloperExp- 2 -6 yearsWork Location -Bangalore/ChennaiNotice- Immediate- 30 DaysJob Description Ø Create/Deploy/Manage a Cloud Native Multi-tenant platform and business Applications built on Oodo platform Ø Architect & Design User Interface using Oodo platform OTB capabilities, JavaScript, Web API and apply latest front-end best practices Ø Developing application using Oodo platform OTB capabilities, python code and Ø Integrate existing Nokia or 3rd party owned software platforms and systems using Rest APIs or other protocols. Ø Develop high quality application Ø Conducting unit, system, performance and security tests. Ø Ensuring high performance/availability of applications and providing support. Ø Implementation of security and data protection Ø Integration of data storage solutions (may include databases, key-value stores, blob stores, etc.) Ø Writing JavaScript, Database Queries/functions, CSS, and HTML. Ø Containerize deployment solution Ø Create and maintain CI/CD pipeline as per the Nokia blueprint Ø Troubleshoot and resolve technical problems in timely and accurate manner to improve application performance and functionality. Ø Design Documentation Technology: • Oodo ERP Platform • Python programming language • XML/HTML5/CSS/JavaScript based UI frameworks • Integrations/Rest APIs • Kubernetes • CI/CD with GitLab • Databases: RDBMS/Postgres/Sql queries Deliverables: Technical design, Change requests, Feature development, Test cases, Solution document",3625, Staffing and Recruiting, Mid-Senior level,Bengaluru,Karnataka
3472817940,Oracle Developer,470.0,Coforge,On-site,Full-time,10001,0,982115.191193511,"About the job Job Description:Strong experience with oracle functions, procedures, triggers, packages& query tuningCertification in Oracle SQL & PLSQL will be an advantageStrong proficiency in PL SQLExtensive hands-on Unix CommandsExtensive hands-on SQL DeveloperExpertise on writing and optimizing complex SQL queries, Stored Proceduresand Functions.Experience in handling high volume of application data.Exposure to other databases like postgres is a plus.Hands on experience on Performance Tuning.Seamlessly work with different teams from Development to Delivery.Having good communication skills to coordinate with different stakeholders.Expect to drive the team to contribute for the project.Should be capable of working together with teams or vendor.",3101, IT Services and IT Consulting, Mid-Senior level,Noida,Uttar Pradesh
3472507208,BackEnd Developer,1043.0,Infilon Technologies Pvt ltd,On-site,Full-time,51,0,6674.0,"About the job Infilon Technologies Pvt Ltd is a prominent web and software development company located in Ahmedabad who believes in the professionalism and ethical workplace culture. Our mission is to help customers achieve their business objectives by providing innovative consulting and digital experiences that excite & inspire. Location: Ahmedabad Work Experience: 2-5 yearsProfessional Attributes: Good communication and Analytical skillsSalary: Not a constraint for the right candidate Required Technical and Professional Expertise:Work in a cross-functional team to deliver a complete user experienceExtensive experience with JavaScript, and JS frameworks such as ReactJS, NodeJSTime management and analytical skillsFamiliar with and comfortable with working in an agile environmentWrite, test, and release production-ready code.Work with our DevOps team to ensure continuous deployments of our applicationsExperience developing highly scalable services and APIsKnowledge of data modeling and database performance using NoSQL/SQLStrong experience with JS library and ecosystems of React.Great logical and verbal reasoning skills.Knowledge of API design and developmentKnowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, jQuery)In-depth knowledge of designing and developing software in distributed architectures for multi-tier applications Nice to Have!Experience with deployment and CI/CD is a plusTypeScript implementation with Frontend or Backend applicationsKnowledge of Next.JSKnowledge of Unit testingKnowledge of other non-relational database systems such as Elastic Search, Redis, BigTable, MongoDB Perks and Benefits:➔ 5-Days a week➔ Flexible Timing➔ Training & Learning Sessions #InficultureWe value employee opinionsWe create an innovative environmentWe hire intellectually and wiselyWe create dream mapsWe ASK, We DONT guessWe nurture young leadersWe share responsibility and workload www.infilon.comAhmedabad, Gujarat",2927,Not Avilable,Not Avilable,Ahmedabad,Gujarat
3467813485,Other Developer,1415.0,Neoarchi,Remote,Full-time,11,0,4613.0,"About the job Minimum 8 years of experience in the IT Industry,Hands-on exp in Data,Good experience in Python, AWS.",1755,Not Avilable,Not Avilable,Bengaluru,Karnataka
3467826262,Team Lead/ Project Lead,2407.0,Zigsaw,On-site,Full-time,11,0,982115.191193511,"About the job Your Responsibilities:You will develop unique and exciting games for a leading European casino software provider, whose games are played and enjoyed by many players around the world on the biggest brands in the industry Develop new games, game features and game engineWork within scrum team, closely collaborate with Game producers and Art team Create clear and efficient codeYou can take responsibility for your deliverables You have a growth mindset with a passion for new technology, innovation, and new development techniquesYou are curious about how things workYou can pay attention to code maintainability, quality and build it for the long-term useYour Background & Skills4+ years of programming in the gaming/gambling industry Good knowledge of JavaScript, HTML5, CSS3 Knowledge of object-oriented programmingAbility to work with a git and gitlabOpen-minded with creative thinkingTools & Technologies: Tech Stack: JavaScript, PixiJS, PhaserJS, Haxe, Typescript, Webpack, Restful APIs, HTML5, CSS3, HowlerJS, Spine AnimationsTools: Gitlab, Asana, Confluence, SlackKnowledge of object-oriented programmingAbility to work with a git and gitlabOpen-minded with creative thinkingTools & Technologies: Tech Stack: JavaScript, PixiJS, PhaserJS, Haxe, Typescript, Webpack, Restful APIs, HTML5, CSS3, HowlerJS, Spine AnimationsTools: Gitlab, Asana, Confluence, Slack.",1782,Not Avilable,Not Avilable,New Delhi,Delhi
3472815586,BackEnd Developer,2164.0,Traident Brains Pvt Ltd,On-site,Full-time,11,0,2939.0,"About the job Job Role- MERN DeveloperExp- 4YearsSalary- Upto 13LPALocation- Mumbai, PuneNP- Immediate-30Days · Exceptional coding skills in JavaScript (both frontend and backend)· Proficiency using the MongoDB shell and related tools.· Proficiency with MongoDB data modeling and document validation.· Advanced proficiency in MERN Stack (NodeJS, MongoDB, Express, React JS)· Proficiency and hands-on experience with one or more of the following: Backbone / KnockoutJS / EmberJS / ReactJs· Proficiency with Data visualization and charting tools/frameworks like HighCharts and D3.JS is a huge plus!· Proficiency with Node.js, Express, Mongoose, and popular npm packages and related tooling.· Proficiency or certification as a MongoDB Developer (v3.2+), MongoDB DBA, or Microsoft DocumentDB developer would be an added advantage· Thorough knowledge of software development best practices, including coding standards, code reviews, source control management, build process, continuous integration and continuous delivery.· Exceptional verbal, written and listening skills.· Ability to learn new technologies quickly.· Proficient understanding of code versioning tools, such as Github,svn,etc· Writing APIs that perform MongoDB CRUD operations.· Writing queries with the MongoDB Aggregation Pipeline.· Administering MongoDB, including security, monitoring, maintenance, performance optimization, replication, and sharding.· Creating and maintaining MongoDB indexes, including geospatial indexes.· Deploying local MongoDB databases.· Leveraging MongoDBPaaS solutions such as MongoDB Atlas.· Querying relational databases using T-SQL and related technologies.· Developing for Parse Query clients using Parse Server and MongoDB.· Developing secure Node.js endpoints using Passport, JWT, OAuth, SAML, and related technologies.",3081,Not Avilable,Not Avilable,Pune,Maharashtra
3475006751,Software Testing,1250.0,Luxoft,Hybrid,Full-time,10001,0,989577.0,"About the job Hi Greeting form Luxoft…!! Please go through company profile(https://www.luxoft.com/) Currently we have a Open Position for UI Automation Location: Bangalore Notice Period: Immediate – 30 days CTC: 0 – 15 LPA Mandatory Skills: Javascript, Cucumber, Node JS, Postman Mandatory Skills Description: • 7+ years of experience as a quality assurance front end automation engineer • Good analytical & logical reasoning skills • Good programming background in javascript • Exposure to investment banking domain (preferable) Essential skills • Front-end Automation experience with JavaScript, node.js based testing framework • Works independently to automate UI based test scripts using JavaScript programming language • Proficient in JavaScript concepts like Async/Await, Promises, Callback functions, working with JSON data, node.js essentials. • Experience interacting with RESTful APIs from web applications using tools like Postman • Hands on experience in Continuous Integration using tools like- GitHub, TeamCity server. • Good knowledge in Test Automation tools like - Selenium, Cucumber. • Tests to break to find flaws • Not bound to test to the ""letter of the law,"" but testing the spirit of the requirement beyond what's written • Nonconventional thinker • Works in collaborative teams to build innovative solutions • Works in a high demanding, challenging and flexible workspace • Utilises tools and practices to build, verify and deploy solutions in the most efficient ways, enhancing tech division capabilities • A desire to write tools and applications to automate work rather than do everything by hand. If you are interested in the Position, please do share your updated with the below details on (insert your pooja.devim@dxc.com)Current company:Total expRelevant Exp:Current CTC:Expected CTC:NP:Holding Offer if share the value:Reason for looking for change:Current locationPreferred location:Available timing for Discussion: NOTE: Please let us know your available timing to call and take it ahead your candidatureyou can also refer (pooja.devim@dxc.com) your friends/Colleague",3959, IT Services and IT Consulting, Mid-Senior level,Greater Bengaluru Area,Karnataka
3472833761,Unity Developer,158.0,Anubudh (अनुबुद्ध),On-site,Full-time,1,0,1827.0,"About the job Job opportunity UNITY DEVELOPERJob Location: Baner,Pune, Maharashtra-412101 We have edtech & learning products like a live class platform and an online assessment platform. In addition to that, we build customized software for various domains, AI-enabled tools for student assessment performance, and robust testing platforms. For corporates, we develop Learning and Development applications that can be used for Employee Lifecycle Management.Utilizing Unreal Engine’s full tool set to achieve photorealism for virtual production, film, and XRComposing and integrating volucaps into interactive XR experiencesProactively enhance our CG pipeline and workflowsProblem-solve and determine out-of-the-box solutions for complex technical requirementsSet up and explore new VR and AR devices and applicationsGuide team members with lesser experienceCommunicate and work with other facilitiesWe will have to work with our team of 3D animators to build VR assetsRequirementsSix months in developing real-time 3D applications in Unreal EngineExcellent knowledge of texturing, shading, and lighting and used to deal with complex CG pipelinesFantastic eye for details and realism and great interest in high-quality visualizationsProficiency in real-time virtual production integrationHigh self-motivation and proven ability to self-manage and meet deadlinesBonus PointsExperience with digital humans and virtual character creationExperience in Houdini, Maya, 3ds Max, Cinema 4D, Nuke, After EffectsExperience in Unity Industry Type: Animation & VFXFunctional Area: Media Production & EntertainmentEmployment Type: Full-Time, PermanentEducation: Any GraduateExperience: Fresher & 1yearLocation: Pune/ Ready to relocateImmediate joining...If this sounds like you, please submit your portfolio (Website, GitHub Repo, Demo Reel) along with your resume to kirti@anubudh.com Thanks!Team Anubudh!",3180,Not Avilable,Not Avilable,Pune,Maharashtra
3474332967,Data Analyst,196.0,Asper.ai,On-site,Full-time,51,0,13172.0,"About the job About Asper.Ai Asper.ai, a Fractal company, enables interconnected and automated decisions at the intersection of demand and supply. By changing the way decisions are made, Asper.ai unlocks growth and transforms organizations into adaptive intelligent enterprises. Through its 'autonomic decisioning' platform, Asper.ai works with data to not just provide proactive decisions but to provide interconnected and automated decisions that help customers reach their true potential – from their bottom-line results to optimize their workflows.Website. SUMMARY: Seeking individuals with demonstrated experience in data engineering for architecting, developing and maintaining configurable and scalable enterprise data engineering modules and pipelines. Your primary focus will be architecting, developing, enhancing and optimizing data engineering pipelines. You will also be responsible for leading the data function, data strategy, data transformation and change. RESPONSIBILITIES: ● Architect the DE pipelines with scalability, configurability and security● Develop and deploy scalable and configurable data engineering pipelines● Lead the data function and set out data strategy and roadmap● Manage stakeholder relationship at all levels and understand and align their data requirements● Lead the development, publication and maintenance of design documents and roadmaps● Review, audit and improve the Data Engineering code base and pipelines● Support maintenance of deployed pipelines (bug-fixes and performance improvement)● Participate in organization building activities (team mentoring, cross team training & hiring . TECHNICAL SKILLS: ● Data structure and algorithm● Data modelling and design● Excellent Coding skills in Python and SQL.● Excellent understanding of Pandas API● Experience of writing/maintaining Spark code base in a production environment.● Experience in orchestration technologies like Airflow, Kubeflow etc.● Experience on running ETL pipelines from a wide variety of sources, both batch & streaming, using latest data frameworks and technologies with real time monitoring and alerting.● Essential experience of working with distributed systems software development.● Critical experience in performance optimization for both data loading and ingestion.● Know-how of critical developer’s toolkit such as Linux, GitHub, Dockers, VSCode, Jupyter● Ability to work in a fast-paced and deadline driven environment.● Experience of working on public clouds (AWS / Azure)",3645, Software Development, Mid-Senior level,Bengaluru,Karnataka
3472825073,Java Developer,982.0,IDESLABS PRIVATE LIMITED,On-site,Full-time,51,0,77987.0,"About the job Greetings from IDESLABS, This is Sushma Kadari we have Immediate Openings on ""Java Support engineer"" for Chennai Location Job Details Skill: Java Support Engineer Experience: 4+ Years Location: - Chennai Notice Period: Immediate to 15 Days Employee type: Contract to Hire Jd Please Share your Updated CV's to: sushma.kadari@ideslabs.com First Name Last Name: Date Of Birth Pass Port No and Expiry Date: Alternate Contact Number Total Experience: Relevant Experience Current CTC: Expected CTC Current Location: Preferred Location Current Organization Payroll Company: Notice Period Holding any offer: Thanks & Regards Sushma Kadari (Team Lead) IDESLABS (P) LTD | M +91 9154361801 sushma.kadari@ideslabs.com | www.ideslabs.com Visit our e-Learning portal for more details : www.idestrainings.com Connect Me @ https://www.linkedin.com/in/sushma-kadari-12a876137 About IDESLABS, Summarized our services for quick understanding of IDESLABS’s offeringS Training Services We have 9000 + trainer ecosystem 700 Plus courses across technologies, Delivered 45000 Plus of training across Geographies. Virtual Training to 150 + Professionals on monthly basis across technologies Training Partner for large corporations such as Wipro, Tech M, Infosys, Mylan etc Delivered training across the globe, Americas, Europe, South Africa, and Pan Asia Consulting Services Resourcing for both contract and Permanent positions 150000 + inhouse database 30 plus strong recruiter base based out of India. 75 + resources working at multiple customer locations. Partners for large IT houses such as WIPRO, NTTDATA, DXC, HCL &Tech M Catering to customers in US, Europe, UK, Middle East, and APAC (India & Singapore) Looking forward to work with you.",3137, IT Services and IT Consulting, Entry level,Chennai,Tamil Nadu
3467348335,Cloud Engineer,2050.0,Tata Consultancy Services,On-site,Full-time,10001,0,11919951.0,"About the job Greetings from TCS !!!TCS presents an excellent opportunity for ""Cloud DevOps"" Location : HyderabadRelevant Experience (Yrs) : 5+ yearsRole : Cloud DevOps Must have skills :Setting up the infrastructure with knowledge on Linux/Unix shell.Proficiency with docker deployments using Kubernetes and understanding of load balancer, reverse proxy and GTM.Experience with cloud provisioning tools (terraform, CloudFormation, or similar)Configuration management tool experience (Ansible, Chef or similar)Good Experience in CI/CD pipeline setupGood experience on SSL handshake process and basic networking knowledge.Experience in monitoring applications and infrastructure using Splunk or similar login & monitoring tools.Exposer to any public cloud (preferable AWS).Basic understanding of database technologiesGood analytical & debugging Skills. Note:EX-TCS(Fulltime employee) cannot not be eligible for rehire.Candidates with less than 5 years of experience will not be considered.",1330, IT Services and IT Consulting, Mid-Senior level,Hyderabad,Telangana
3472503723,.Net Developers,982.0,IDESLABS PRIVATE LIMITED,On-site,Full-time,51,0,77987.0,"About the job Greetings from IDESLABS, This is Sushma Kadari we have Immediate Openings on ""Dot Net Developer"" for Bangalore, Chennai Location Job Details Skill: Dot Net Developer Experience: 4+ Years Location: - Bangalore, Chennai Notice Period: Immediate to 15 Days Employee type: Contract to Hire Jd We have different positions on the below skills JD1: C# -Winforms JD2: .Net core, WebAPI, Entity Framework, LINQ JD3: skill set: 1 C#,.Net core ,EF, MVC , SQl And Good in Azure knowledge Skill set 2 C#,.Net core ,EF, MVC , SQl And Good in either Jquery or Angular. JD4: Net framework 3.5/4 , C#,mvc,EF, SQL, JQuery, JS, html JD:5 Net framework 3.5/4 , C#,mvc,EF, SQL, JQuery, JS, html Good To Have Twitter Bootstrap Kendo UI (3rd Party Tool) Highcharts (3rd Party Tool) BDD implementation SpecFlow Unified Functional Testing (UFT) JD:6 Required Skill Set: Minimum 5 years' experience in ASP.NET Core, Web API, C#, SQL Server, .NET Core, EF Core Job Description Analyze system requirements and prioritize tasks Strong backend experience using ASP.NET Core, C#, EF Core, .NET Core Good knowledge in OPPS, MVC, Design Pattern, SOLID Principle Write clean, testable code using C#, ASP.NET Core Develop technical specifications and architecture Test and debug various .NET applications Review and refactor code Deploy fully functional applications Code Review practices Support junior developers' work Presented the technical session to the team Document development and operational procedures Please Share your Updated CV's to: sushma.kadari@ideslabs.com First Name Last Name: Date Of Birth Pass Port No and Expiry Date: Alternate Contact Number Total Experience: Relevant Experience Current CTC: Expected CTC Current Location: Preferred Location Current Organization Payroll Company: Notice Period Holding any offer: Thanks & Regards Sushma Kadari (Team Lead) IDESLABS (P) LTD | M +91 9154361801 sushma.kadari@ideslabs.com | www.ideslabs.com Visit our e-Learning portal for more details : www.idestrainings.com Connect Me @ https://www.linkedin.com/in/sushma-kadari-12a876137 About IDESLABS, Summarized our services for quick understanding of IDESLABS’s offeringS Training Services We have 9000 + trainer ecosystem 700 Plus courses across technologies, Delivered 45000 Plus of training across Geographies. Virtual Training to 150 + Professionals on monthly basis across technologies Training Partner for large corporations such as Wipro, Tech M, Infosys, Mylan etc Delivered training across the globe, Americas, Europe, South Africa, and Pan Asia Consulting Services Resourcing for both contract and Permanent positions 150000 + inhouse database 30 plus strong recruiter base based out of India. 75 + resources working at multiple customer locations. Partners for large IT houses such as WIPRO, NTTDATA, DXC, HCL &Tech M Catering to customers in US, Europe, UK, Middle East, and APAC (India & Singapore) Looking forward to work with you.",2891, IT Services and IT Consulting, Entry level,Chennai,Tamil Nadu
3474569644,Other,1355.0,Mobile Programming LLC,On-site,Full-time,1001,0,269449.0,"About the job Job description Experience : 3 to 6 years Responsibilities :1. Hands on in Cordova / Ionic.2. Excellent in JavaScript / Typescript, Ionic, Cordova, HTML/CSS.3. Fluent in Cordova plugins, and able to write new custom plugin.4. Good knowledge in REST APIs, JSON, SQLite.5. Strong logical and debugging skills.6. Notice Period is 15-20 days.",3861, IT Services and IT Consulting,Not Avilable,Bengaluru,Karnataka
3467372446,Other Developer,724.0,EvonSys,Hybrid,Full-time,201,0,10374.0,"About the job Act as Technical Design Authority for the entire Pega solution to drive a strategic solution for customers.Maintain knowledge of current and emerging technologies / products / trends related to architectural solutions.Ensure alignment of solutions with business and IT goals / objectives.Identify and quantify scope and impact of Business requirements and changes on systems.Communicate solution options to business owners/stakeholders (e.g. architecture reviews).Incorporate software and system architecture (e.g. infrastructure, network) into conceptual designs for highly scalable and performing solutions.Ensure alignment with enterprise technology standards (e.g. solution patterns, application frameworks, technology roadmaps, capital plans).Provide strategic thinking, solutions and roadmaps while driving enterprise recommendations and ensuring adherence to established standards and practices including the development of standards and practices where they may not yet exist.Provide ownership for all requirement and solution definition artifacts throughout the project lifecycle including TOM and Traceability Matrices.Facilitate open communication and fact - based decision making.Review the work of others, providing guidance, mentoring and support both Development and Business Architect team.Develop innovative approaches to challenging and complex assignments.Anticipate customer needs and proactively develops solutions to meet them.Research, identify, and recommend industry best practices for solving business problems.Forecast and plans resource requirements. Desired Candidate Profile Minimum 4.5 to 15 years of experience in Pega technology platformStrong communication and presentation skillsCLSA certification or experience is mandatoryUse proven communication skills to collaborate with the business to understand/influence business requirements.Need to possess excellent skills to Identify and drive process optimization and process streamlining for client Business processes.Excellent knowledge and experience on Pega PRPC Enterprise class structure design and application profiling.Strong knowledge on various Pega PRPC concepts and rule types like Activities, Functions, Data Transforms, Authentication Service, Reporting, Agents and Ruleset Management.Ability to successfully run end-to-end delivery of Pega PRPC based solutions / projects from technical perspective.",1495, Software Development, Mid-Senior level,Hyderabad,Telangana
